time,temperature
0.0,24.772156638582487
3.030421032,24.169909154126344
5.538541892,24.772156638582487
8.532193284,24.102992766964462
15.542365616,24.63832386425895
22.522171836,23.902243605479043
24.023314444,24.60486567067801
38.02330114,24.036076379802694
42.019375336,24.53794928351624
50.5180029,24.036076379802694
54.519287645,24.63832386425895
60.522321382,23.801869024736447
61.022317564,24.30374192844988
70.546931185,25.006363993648847
71.526498084,24.43757470277353
78.027155449,25.006363993648847
80.020803199,24.37065831561165
83.528151317,25.140196767972384
85.5193075,24.5044910899353
91.535832391,25.073280380810615
96.027314633,24.5044910899353
109.520826181,23.969159992640925
114.531505479,24.60486567067801
121.038530072,23.768410831155506
124.023205483,23.233079733861132
127.020189558,24.337200122030822
128.521453514,24.839073025744256
129.024210463,24.069534573383635
130.538776939,23.534203476089147
131.019784268,24.772156638582487
133.019346026,23.801869024736447
134.023653419,23.19962154028019
135.039216735,24.30374192844988
137.023164184,24.805614832163428
139.041564826,23.768410831155506
142.023730085,23.166163346699364
145.024229314,23.902243605479043
150.538213123,23.233079733861132
168.535946984,23.768410831155506
170.525903829,23.266537927442073
175.534047542,23.768410831155506
179.024237629,23.266537927442073
180.520249111,23.801869024736447
181.535088008,23.266537927442073
183.027254408,23.768410831155506
184.029277414,23.233079733861132
189.532101766,24.002618186221753
194.023223513,23.433828895346437
202.532009461,22.831581410890294
204.022612232,23.50074528250832
205.023185444,22.898497798052176
206.528268368,23.467287088927492
207.529365887,22.898497798052176
208.024408255,23.40037070176561
215.022365314,22.898497798052176
218.522354556,23.433828895346437
233.021455477,24.069534573383635
234.530489048,23.50074528250832
237.530375624,24.036076379802694
240.041104705,23.333454314603728
244.530442972,24.036076379802694
245.537175152,23.333454314603728
257.021001327,22.831581410890294
257.519983578,23.333454314603728
267.028180357,24.002618186221753
268.539876558,23.433828895346437
277.023223529,24.002618186221753
278.019118344,23.50074528250832
279.021223824,24.102992766964462
280.022679958,23.534203476089147
284.021722589,22.898497798052176
285.027235772,23.701494443993738
288.518699898,22.831581410890294
289.538271719,23.768410831155506
293.022020505,23.09924695953748
294.022213634,23.801869024736447
297.523795331,22.931955991633004
300.530367973,23.467287088927492
305.027215347,24.002618186221753
315.520491117,23.433828895346437
317.022637482,23.935701799059984
317.521435084,23.19962154028019
322.039299807,23.801869024736447
324.025144109,23.132705153118422
326.522184055,24.036076379802694
327.518952589,23.467287088927492
333.528162514,24.036076379802694
339.020059457,23.467287088927492
347.520147133,22.831581410890294
348.527999134,23.60111986325103
350.020698174,24.136450960545403
351.01919041,23.50074528250832
359.022160052,22.998872378794886
360.02036645,23.734952637574565
364.518804915,23.09924695953748
367.02318405,23.701494443993738
386.526492194,23.06578876595654
388.522388816,23.567661669670088
394.023708494,24.136450960545403
395.526205247,23.534203476089147
399.020399825,22.998872378794886
405.022881644,23.634578056831856
414.023476024,24.136450960545403
415.024379126,23.634578056831856
420.520195823,24.136450960545403
421.024174311,23.60111986325103
423.041521794,22.998872378794886
426.031359783,23.567661669670088
433.037264745,24.169909154126344
434.022134059,23.60111986325103
437.523223932,22.764665023728526
438.034760362,23.366912508184782
440.024237626,22.86503960447112
441.519368558,23.467287088927492
449.524475334,24.236825541288113
450.021261732,23.668036250412797
450.534515028,23.132705153118422
464.522552945,23.634578056831856
471.521200075,23.132705153118422
480.020905319,23.734952637574565
483.531314311,23.132705153118422
492.022256088,23.668036250412797
497.04235285,23.132705153118422
499.025396997,23.768410831155506
505.534264578,23.032330572375713
509.018918401,23.701494443993738
513.038282997,23.166163346699364
515.520302642,23.668036250412797
518.020895487,23.09924695953748
520.021162497,23.801869024736447
526.02359738,22.898497798052176
527.023783148,23.634578056831856
530.52966479,22.798123217309467
531.024169418,23.366912508184782
533.029332142,24.102992766964462
534.021007402,23.60111986325103
538.519052456,23.09924695953748
543.534182128,23.734952637574565
559.519371874,23.06578876595654
564.019207426,23.60111986325103
570.523911576,23.09924695953748
581.022251632,23.768410831155506
590.021232995,23.266537927442073
593.02418091,23.768410831155506
596.52932556,23.132705153118422
604.529221067,23.768410831155506
609.022157563,23.19962154028019
612.031057333,23.701494443993738
618.025001993,22.998872378794886
620.537807038,23.634578056831856
622.521472658,24.169909154126344
623.024175533,23.60111986325103
625.024425709,22.898497798052176
627.523120384,23.50074528250832
630.021222912,24.102992766964462
631.022576353,23.567661669670088
634.534205724,22.898497798052176
638.542916743,23.467287088927492
642.029201907,24.002618186221753
646.52724055,23.366912508184782
649.519470571,23.868785411898216
659.536283094,23.166163346699364
662.024269249,23.969159992640925
665.021240368,23.366912508184782
673.520029463,23.969159992640925
674.539044827,23.2999961210229
678.021080462,24.036076379802694
678.519932105,23.433828895346437
695.522513628,22.86503960447112
697.030831098,23.634578056831856
698.022669946,24.136450960545403
699.518647686,23.534203476089147
700.519363959,24.036076379802694
706.53003184,23.433828895346437
708.522508782,22.86503960447112
710.027035637,23.366912508184782
723.528178205,22.86503960447112
725.022087577,23.50074528250832
728.521531673,24.069534573383635
730.519455316,23.40037070176561
734.0271517,24.036076379802694
735.5410798,23.467287088927492
740.025220146,22.86503960447112
741.525360134,23.60111986325103
761.031140599,23.09924695953748
766.529053961,23.60111986325103
767.527200964,22.898497798052176
768.525197615,23.433828895346437
773.542857142,22.86503960447112
774.534174682,23.40037070176561
785.545023172,22.898497798052176
786.534668309,23.50074528250832
791.022988545,24.002618186221753
792.022398405,23.40037070176561
794.02210223,24.069534573383635
794.521487562,23.467287088927492
806.023574132,22.931955991633004
807.537321258,23.60111986325103
811.530197268,24.136450960545403
812.512677789,23.634578056831856
825.521276268,23.06578876595654
827.521109896,23.768410831155506
830.025233809,23.233079733861132
833.52000701,23.835327218317275
836.538889501,23.266537927442073
844.02154322,23.835327218317275
848.536080493,23.266537927442073
854.023042968,23.801869024736447
856.532508063,23.2999961210229
858.041161399,23.935701799059984
859.536207332,23.366912508184782
866.035901971,24.069534573383635
867.022334127,23.40037070176561
869.01816308,23.935701799059984
870.023238871,23.2999961210229
872.023222761,24.036076379802694
873.040174312,23.366912508184782
881.538041573,24.036076379802694
883.026203227,23.50074528250832
886.52068297,24.069534573383635
888.520577579,23.40037070176561
906.030164976,24.136450960545403
907.02497236,23.567661669670088
915.024139013,24.102992766964462
916.044680659,23.567661669670088
927.520025035,24.102992766964462
928.524583957,23.60111986325103
930.519167854,24.169909154126344
931.02160145,23.668036250412797
939.026634119,23.032330572375713
940.021168965,23.567661669670088
942.019091127,23.032330572375713
943.024236596,23.567661669670088
945.022182759,22.798123217309467
946.024431696,23.60111986325103
948.520696282,24.136450960545403
949.522205104,23.333454314603728
955.023306901,24.036076379802694
956.019808525,23.467287088927492
961.023271399,22.96541418521383
962.522303498,23.534203476089147
964.038080577,22.898497798052176
965.525789113,23.534203476089147
967.022536096,22.998872378794886
968.521174234,23.534203476089147
970.027889134,22.898497798052176
971.525201309,23.433828895346437
972.530884563,24.136450960545403
974.52240376,23.2999961210229
990.025099776,24.136450960545403
992.04479487,23.40037070176561
995.516773303,24.102992766964462
997.03188271,23.567661669670088
999.026128121,24.069534573383635
1000.023408768,23.567661669670088
1004.523036637,24.102992766964462
1005.026451081,22.86503960447112
1006.021406425,22.22933392643415
1007.02017413,23.567661669670088
1010.539017412,22.898497798052176
1012.031430322,23.60111986325103
1022.025293284,22.931955991633004
1023.531124844,23.567661669670088
1027.032075961,22.831581410890294
1027.524365703,22.29625031359592
1029.024170684,23.701494443993738
1030.520642683,23.09924695953748
1031.026558564,22.22933392643415
1031.520136495,22.731206830147585
1033.022341174,23.366912508184782
1034.021664466,24.069534573383635
1034.522046277,23.366912508184782
1035.019269676,22.32970850717686
1039.024008604,23.634578056831856
1040.020991205,23.09924695953748
1041.521322246,23.634578056831856
1044.536861551,23.032330572375713
1045.032526017,23.534203476089147
1046.02516255,24.102992766964462
1047.022584784,23.433828895346437
1049.032164227,24.036076379802694
1050.02206713,23.433828895346437
1051.026110505,22.664290442985816
1055.02909901,23.902243605479043
1057.029102379,23.2999961210229
1059.023855093,22.664290442985816
1072.019084406,22.12895934569144
1076.023591792,22.664290442985816
1080.019189598,22.16241753927227
1082.53708852,22.96541418521383
1084.524088307,22.363166700757688
1088.023238116,23.09924695953748
1090.024128783,22.463541281500397
1094.041050757,22.998872378794886
1095.540819956,22.32970850717686
1102.020687991,22.86503960447112
1104.525098523,22.32970850717686
1107.521622225,23.166163346699364
1108.527183645,22.43008308791957
1117.024065323,23.032330572375713
1118.524168401,22.32970850717686
1120.023178373,22.898497798052176
1121.530217142,22.22933392643415
1127.523082694,22.764665023728526
1130.531478828,22.0955011521105
1132.521191159,22.597374055824048
1136.52322448,21.961668377786964
1138.020290698,22.53045766866228
1139.023276529,23.06578876595654
1141.039167764,22.26279212001498
1144.526174701,22.831581410890294
1146.526345073,22.26279212001498
1160.524231449,22.96541418521383
1162.520858585,22.32970850717686
1166.024384899,22.831581410890294
1171.021591552,22.19587573285321
1175.023359681,22.764665023728526
1176.025707688,22.26279212001498
1183.52240796,22.86503960447112
1189.020267949,22.29625031359592
1194.521253614,23.06578876595654
1196.538091022,22.32970850717686
1197.521692036,21.827835603463313
1199.021523063,22.563915862243107
1234.02710717,21.961668377786964
1235.539973622,22.563915862243107
1236.521239299,23.06578876595654
1238.519326781,22.363166700757688
1242.024227617,22.86503960447112
1246.025311893,22.12895934569144
1247.029452549,22.731206830147585
1250.030291206,22.06204295852956
1252.519192571,22.630832249404875
1255.528327316,21.928210184206023
1257.01939085,22.463541281500397
1258.037677622,21.928210184206023
1259.025463957,22.53045766866228
1260.518629556,21.99512657136779
1266.523429388,22.831581410890294
1270.025398038,22.0955011521105
1273.53655973,22.697748636566757
1277.021286781,22.16241753927227
1299.522469948,22.86503960447112
1302.041393221,22.32970850717686
1305.53647196,22.96541418521383
1316.518499029,22.463541281500397
1323.024487474,23.032330572375713
1325.024505933,22.363166700757688
1326.029571206,21.827835603463313
1327.524335011,22.43008308791957
1336.024555248,23.132705153118422
1337.529375153,22.597374055824048
1343.537474819,22.0955011521105
1348.517041261,22.798123217309467
1351.527535107,22.12895934569144
1353.021279436,22.697748636566757
1372.541950901,22.06204295852956
1396.521239237,22.597374055824048
1397.535382415,23.166163346699364
1399.531165024,22.597374055824048
1410.521279353,21.961668377786964
1412.039387746,22.664290442985816
1424.519381194,22.0955011521105
1426.026615967,22.798123217309467
1427.532286277,22.12895934569144
1429.535892699,22.630832249404875
1433.020200828,22.12895934569144
1454.519465358,22.764665023728526
1459.020366773,22.19587573285321
1466.041850108,22.731206830147585
1473.027312321,22.16241753927227
1474.531493334,22.697748636566757
1480.01941268,21.99512657136779
1483.516198343,22.53045766866228
1485.026484647,21.928210184206023
1488.519378054,22.463541281500397
1492.020279107,23.06578876595654
1494.527891416,22.43008308791957
1497.023356128,21.928210184206023
1499.519538948,22.697748636566757
1503.522573627,22.19587573285321
1505.019194256,22.697748636566757
1514.540139324,22.12895934569144
1518.519326417,22.731206830147585
1527.522173881,22.06204295852956
1530.022660775,23.166163346699364
1531.020199784,22.597374055824048
1534.532439997,21.961668377786964
1537.036344329,22.931955991633004
1542.019292082,22.12895934569144
1544.524292272,22.697748636566757
1548.519692499,21.961668377786964
1549.521415192,22.463541281500397
1557.53026884,22.998872378794886
1558.040855349,22.26279212001498
1564.528427926,22.764665023728526
1567.017948846,21.861293797044254
1567.517660073,22.39662489433863
1569.518906401,23.09924695953748
1572.525499649,22.363166700757688
1577.02640874,22.86503960447112
1589.02452799,22.363166700757688
1593.541474744,21.861293797044254
1596.53346718,22.53045766866228
1598.032515452,23.032330572375713
1599.023377604,22.29625031359592
1602.040522177,22.831581410890294
1603.025097063,22.19587573285321
1605.039897243,23.166163346699364
1605.534642527,22.630832249404875
1607.025405168,21.961668377786964
1607.531617694,22.597374055824048
1616.019352237,21.99512657136779
1617.02338361,22.697748636566757
1623.024509677,21.99512657136779
1624.042216304,22.764665023728526
1627.524760707,22.12895934569144
1629.520892716,22.96541418521383
1630.540443235,22.12895934569144
1632.021317768,23.09924695953748
1632.538610243,22.39662489433863
1636.021595944,21.861293797044254
1636.522359764,22.597374055824048
1642.025317365,22.06204295852956
1643.022542978,22.597374055824048
1649.019103623,21.827835603463313
1649.537826052,22.32970850717686
1651.022178939,22.96541418521383
1651.524449815,22.39662489433863
1660.021513419,22.898497798052176
1662.52555441,22.32970850717686
1665.028476493,23.032330572375713
1666.025286178,22.53045766866228
1669.53648334,23.06578876595654
1671.022335051,22.53045766866228
1671.522665736,21.928210184206023
1672.020952901,22.49699947508134
1673.521943038,23.09924695953748
1674.023170445,22.43008308791957
1676.027302253,21.827835603463313
1676.529943465,22.39662489433863
1678.020362603,23.06578876595654
1678.522972953,22.463541281500397
1682.522356808,23.032330572375713
1683.024728401,22.22933392643415
1685.023291318,23.09924695953748
1685.521493753,22.19587573285321
1688.523133374,22.764665023728526
1692.020476359,22.16241753927227
1693.524761421,23.132705153118422
1694.021302421,22.363166700757688
1699.520730411,23.09924695953748
1700.522615537,22.26279212001498
1706.540435184,22.96541418521383
1707.519727108,22.363166700757688
1715.023441169,23.09924695953748
1715.544415005,22.43008308791957
1717.529396276,23.166163346699364
1718.022508915,22.597374055824048
1719.526498539,21.894751990625082
1720.031421192,22.39662489433863
1721.524410558,23.09924695953748
1722.541903886,22.32970850717686
1726.022720153,23.06578876595654
1726.519879896,22.43008308791957
1732.52315055,23.032330572375713
1733.521850017,22.463541281500397
1737.041374721,23.06578876595654
1737.537598912,22.49699947508134
1748.520820193,23.06578876595654
1750.021487572,22.563915862243107
1750.53757334,21.894751990625082
1751.527901207,22.731206830147585
1753.522498629,22.19587573285321
1756.521204585,22.798123217309467
1757.521585088,22.22933392643415
1760.535391266,22.731206830147585
1764.020691953,21.961668377786964
1765.023035056,22.831581410890294
1768.021374107,22.12895934569144
1769.022456758,22.798123217309467
1770.538446351,21.961668377786964
1771.522237391,22.798123217309467
1773.029598217,22.19587573285321
1774.528462158,22.998872378794886
1775.526380392,22.26279212001498
1777.539562743,22.798123217309467
1779.024481153,21.99512657136779
1780.024409694,22.831581410890294
1781.517652077,22.29625031359592
1783.02165525,22.931955991633004
1784.02445167,22.22933392643415
1785.538248506,22.96541418521383
1787.023541815,22.12895934569144
1788.040606178,22.798123217309467
1789.519902976,22.16241753927227
1790.531430943,22.697748636566757
1792.521831926,22.0955011521105
1794.024563445,23.032330572375713
1796.022149187,22.22933392643415
1798.519580617,23.032330572375713
1800.521488407,22.22933392643415
1802.519353844,22.931955991633004
1803.524166391,22.26279212001498
1806.52840728,22.798123217309467
1807.519461596,22.29625031359592
1812.020437569,22.96541418521383
1814.022666034,22.028584764948732
1815.023308157,22.697748636566757
1822.026361884,22.19587573285321
1823.021709864,22.831581410890294
1824.525516171,22.028584764948732
1825.520154113,22.731206830147585
1827.021602248,22.19587573285321
1828.520328322,23.09924695953748
1829.024395137,22.363166700757688
1831.021778499,23.032330572375713
1831.525219421,22.49699947508134
1839.519596363,23.09924695953748
1840.040674259,22.49699947508134
1848.039457525,23.09924695953748
1848.532882982,22.39662489433863
